Data Ordine,Data Spedizione,Categoria,Sotto-Categoria,Vendite,Profitto,Regione,Provincia,Quantità
2025-12-26,2025-12-31,Forniture per ufficio,Raccoglitori,828.52,57.98,Centro,PG,2
2025-05-09,2025-05-13,Tecnologia,Telefoni,554.32,38.07,Nord-Ovest,MI,2
2025-09-24,2025-09-30,Forniture per ufficio,Materiale artistico,718.55,116.06,Centro,PG,2
2025-05-31,2025-06-02,Forniture per ufficio,Materiale artistico,587.52,121.4,Isole,SS,5
2026-02-19,2026-02-23,Tecnologia,Accessori,2105.18,29.14,Nord-Est,VR,4
2025-10-25,2025-10-31,Arredamento,Complementi d'arredo,933.07,86.6,Nord-Est,BO,2
2025-04-09,2025-04-16,Tecnologia,Fotocopiatrici,3446.03,-188.43,Nord-Ovest,VA,8
2025-09-20,2025-09-27,Forniture per ufficio,Raccoglitori,1588.5,59.27,Isole,SS,6
2025-09-09,2025-09-11,Forniture per ufficio,Materiale artistico,71.42,20.39,Centro,FI,2
2025-05-24,2025-05-27,Arredamento,Sedie,2031.04,488.22,Sud,BA,5
2025-12-12,2025-12-13,Tecnologia,Macchine,2732.97,-63.45,Sud,NA,5
2025-04-22,2025-04-23,Arredamento,Sedie,1696.14,153.55,Isole,SS,2
2025-03-01,2025-03-05,Tecnologia,Macchine,944.84,-24.93,Sud,CZ,3
2026-01-04,2026-01-10,Arredamento,Tavoli,4978.0,398.79,Nord-Ovest,VA,5
2025-01-02,2025-01-03,Arredamento,Sedie,1574.41,-75.35,Nord-Ovest,GE,7
2026-01-20,2026-01-26,Forniture per ufficio,Raccoglitori,1657.73,-159.95,Sud,CZ,5
2025-10-31,2025-11-06,Forniture per ufficio,Raccoglitori,4928.36,1307.45,Nord-Ovest,VA,9
2025-09-11,2025-09-15,Forniture per ufficio,Materiale artistico,1873.37,375.74,Centro,RM,2
2025-05-20,2025-05-24,Forniture per ufficio,Raccoglitori,1740.33,57.2,Nord-Est,VR,6
2025-02-06,2025-02-10,Arredamento,Complementi d'arredo,662.12,145.14,Isole,AG,3
2025-06-09,2025-06-10,Forniture per ufficio,Scaffalature,772.24,-14.37,Isole,CA,3
2025-01-09,2025-01-16,Forniture per ufficio,Materiale artistico,2816.29,174.78,Nord-Est,TN,8
2025-08-21,2025-08-25,Forniture per ufficio,Materiale artistico,7849.29,-217.72,Isole,TP,9
2025-04-09,2025-04-10,Tecnologia,Accessori,1522.14,87.53,Nord-Ovest,GE,2
2025-05-27,2025-05-31,Arredamento,Librerie,1255.72,112.67,Isole,SS,4
2025-10-31,2025-11-05,Tecnologia,Macchine,4733.13,1200.97,Nord-Est,VE,8
2025-07-27,2025-08-02,Tecnologia,Accessori,4798.48,-331.13,Nord-Ovest,TO,6
2025-05-11,2025-05-15,Tecnologia,Telefoni,190.44,33.65,Sud,PA,7
2026-02-08,2026-02-10,Tecnologia,Accessori,1719.4,149.16,Centro,PG,2
2025-06-01,2025-06-07,Forniture per ufficio,Materiale artistico,3760.4,67.61,Nord-Ovest,GE,4
2025-02-23,2025-03-01,Forniture per ufficio,Materiale artistico,101.56,24.9,Centro,FI,1
2025-04-30,2025-05-04,Tecnologia,Macchine,348.65,66.51,Nord-Ovest,VA,7
2025-06-10,2025-06-17,Tecnologia,Accessori,6806.86,715.03,Isole,AG,7
2026-02-12,2026-02-15,Tecnologia,Telefoni,956.42,-21.93,Nord-Est,VE,3
2025-04-26,2025-05-03,Forniture per ufficio,Materiale artistico,3895.18,-75.71,Sud,CZ,4
2025-03-16,2025-03-20,Arredamento,Complementi d'arredo,1648.27,-160.12,Isole,AG,2
2025-04-23,2025-04-29,Forniture per ufficio,Raccoglitori,2306.16,4.38,Isole,TP,5
2026-02-24,2026-02-26,Tecnologia,Macchine,1137.24,323.62,Centro,RM,8
2026-02-26,2026-03-04,Forniture per ufficio,Raccoglitori,595.05,-54.88,Isole,CA,9
2025-04-14,2025-04-21,Forniture per ufficio,Scaffalature,3518.28,-313.68,Sud,NA,8
2025-12-06,2025-12-08,Forniture per ufficio,Raccoglitori,7163.51,523.91,Isole,SS,8
2025-09-11,2025-09-12,Arredamento,Complementi d'arredo,5464.13,1169.74,Nord-Est,TN,6
2025-08-15,2025-08-20,Tecnologia,Telefoni,7459.03,-595.21,Sud,PA,8
2025-04-22,2025-04-28,Forniture per ufficio,Carta,799.79,105.52,Nord-Ovest,VA,5
2025-04-09,2025-04-13,Forniture per ufficio,Raccoglitori,998.82,-77.92,Isole,TP,1
2025-06-02,2025-06-03,Arredamento,Librerie,2206.21,95.09,Nord-Ovest,VA,3
2025-12-15,2025-12-20,Arredamento,Librerie,634.31,181.81,Sud,CZ,2
2026-02-06,2026-02-10,Tecnologia,Accessori,911.4,-88.89,Centro,RM,1
2026-01-19,2026-01-22,Forniture per ufficio,Scaffalature,4051.45,583.73,Centro,LI,7
2026-01-01,2026-01-05,Tecnologia,Macchine,921.89,163.33,Nord-Ovest,MI,2
2025-12-04,2025-12-06,Arredamento,Sedie,3284.73,372.26,Nord-Est,VE,6
2025-07-13,2025-07-15,Arredamento,Complementi d'arredo,2444.72,-22.24,Nord-Ovest,MI,4
2025-11-06,2025-11-09,Tecnologia,Macchine,6071.79,-283.37,Isole,SS,9
2025-06-12,2025-06-13,Forniture per ufficio,Materiale artistico,2777.78,107.73,Centro,PG,7
2025-07-27,2025-08-01,Arredamento,Librerie,1754.88,64.63,Sud,CZ,3
2025-06-18,2025-06-22,Arredamento,Sedie,251.28,-10.7,Nord-Ovest,MI,1
2025-06-10,2025-06-12,Forniture per ufficio,Scaffalature,1695.8,-115.58,Sud,BA,2
2025-03-09,2025-03-10,Forniture per ufficio,Scaffalature,1741.24,232.01,Nord-Ovest,MI,2
2025-10-16,2025-10-19,Forniture per ufficio,Carta,1663.41,220.38,Sud,BA,6
2026-02-02,2026-02-09,Arredamento,Tavoli,525.36,20.61,Centro,PG,2
2025-10-04,2025-10-10,Tecnologia,Macchine,1071.14,187.56,Nord-Ovest,VA,2
2025-10-31,2025-11-07,Tecnologia,Macchine,745.7,170.54,Sud,NA,6
2026-02-08,2026-02-15,Arredamento,Sedie,3584.68,-348.72,Nord-Ovest,GE,5
2026-01-19,2026-01-21,Tecnologia,Accessori,256.77,44.3,Nord-Est,VR,1
2026-01-27,2026-01-30,Tecnologia,Fotocopiatrici,3542.85,-343.28,Sud,PA,7
2025-05-15,2025-05-19,Forniture per ufficio,Carta,680.25,160.98,Isole,SS,3
2025-07-14,2025-07-21,Forniture per ufficio,Carta,646.95,178.0,Nord-Est,VE,2
2026-02-05,2026-02-12,Forniture per ufficio,Carta,627.83,74.03,Centro,PG,1
2025-05-08,2025-05-13,Forniture per ufficio,Scaffalature,4590.73,867.49,Nord-Ovest,VA,6
2025-02-02,2025-02-04,Arredamento,Librerie,2015.5,585.67,Isole,TP,5
2025-06-25,2025-06-27,Tecnologia,Fotocopiatrici,2854.96,532.86,Centro,LI,9
2026-01-06,2026-01-10,Tecnologia,Fotocopiatrici,877.26,174.26,Sud,NA,8
2026-01-10,2026-01-16,Arredamento,Librerie,1982.05,305.74,Nord-Ovest,VA,8
2025-01-22,2025-01-23,Forniture per ufficio,Raccoglitori,685.58,121.59,Isole,AG,2
2025-08-26,2025-08-31,Forniture per ufficio,Carta,924.12,72.57,Centro,PG,3
2025-06-07,2025-06-09,Arredamento,Complementi d'arredo,6021.64,866.35,Isole,CA,9
2025-02-07,2025-02-12,Forniture per ufficio,Raccoglitori,3461.42,34.15,Nord-Ovest,VA,6
2025-08-18,2025-08-20,Tecnologia,Macchine,1334.71,158.5,Isole,SS,7
2025-12-31,2026-01-05,Forniture per ufficio,Scaffalature,2173.61,590.92,Centro,RM,7
2025-02-20,2025-02-23,Tecnologia,Macchine,545.89,46.72,Sud,NA,2
2025-09-21,2025-09-28,Tecnologia,Fotocopiatrici,4280.81,-246.21,Nord-Ovest,MI,6
2025-10-10,2025-10-12,Forniture per ufficio,Carta,3815.03,287.88,Nord-Est,TN,6
2025-01-27,2025-02-01,Arredamento,Sedie,1120.99,249.66,Isole,CA,4
2025-08-14,2025-08-15,Arredamento,Librerie,598.91,44.32,Nord-Est,VR,6
2025-10-04,2025-10-07,Tecnologia,Macchine,471.84,-27.7,Nord-Est,BO,2
2025-10-13,2025-10-16,Forniture per ufficio,Scaffalature,1075.25,93.44,Nord-Est,TN,2
2025-04-07,2025-04-08,Tecnologia,Telefoni,5821.36,875.66,Sud,NA,7
2025-10-11,2025-10-16,Tecnologia,Accessori,1070.64,4.3,Nord-Est,VE,7
2026-01-02,2026-01-06,Forniture per ufficio,Raccoglitori,4191.37,771.8,Sud,BA,5
2025-11-13,2025-11-14,Tecnologia,Fotocopiatrici,3877.95,141.1,Nord-Ovest,VA,6
2025-10-31,2025-11-05,Forniture per ufficio,Scaffalature,998.24,-69.89,Isole,AG,1
2025-05-27,2025-05-28,Arredamento,Sedie,3301.61,523.38,Nord-Est,BO,4
2025-01-04,2025-01-05,Arredamento,Librerie,5407.63,1085.41,Centro,PG,7
2025-02-04,2025-02-06,Tecnologia,Fotocopiatrici,165.91,22.74,Centro,FI,2
2025-07-11,2025-07-16,Forniture per ufficio,Raccoglitori,959.29,260.37,Nord-Ovest,TO,2
2025-02-18,2025-02-22,Forniture per ufficio,Carta,5597.1,197.54,Sud,CZ,6
2025-01-17,2025-01-24,Arredamento,Librerie,3344.94,622.59,Nord-Est,VE,5
2025-06-21,2025-06-23,Forniture per ufficio,Materiale artistico,31.68,-1.4,Isole,SS,1
2025-08-08,2025-08-09,Tecnologia,Fotocopiatrici,3528.7,874.2,Isole,AG,7
2025-06-07,2025-06-14,Tecnologia,Accessori,5052.38,1267.38,Nord-Est,VR,6
2025-02-15,2025-02-21,Arredamento,Sedie,1915.29,-172.39,Isole,AG,3
2026-01-08,2026-01-15,Forniture per ufficio,Carta,985.74,199.77,Nord-Est,VE,9
2025-01-06,2025-01-07,Arredamento,Tavoli,2478.75,691.86,Sud,CZ,6
2025-04-09,2025-04-10,Arredamento,Complementi d'arredo,408.15,52.7,Isole,AG,6
2026-01-15,2026-01-20,Forniture per ufficio,Raccoglitori,2685.39,800.0,Nord-Ovest,MI,9
2025-08-21,2025-08-26,Arredamento,Tavoli,633.14,83.77,Isole,TP,1
2025-02-06,2025-02-08,Tecnologia,Telefoni,4869.4,65.83,Isole,SS,7
2025-10-07,2025-10-11,Forniture per ufficio,Carta,7752.85,2210.28,Nord-Est,VE,9
2025-12-15,2025-12-17,Forniture per ufficio,Carta,2052.0,289.13,Sud,NA,6
2025-10-29,2025-11-01,Forniture per ufficio,Carta,1675.54,-129.88,Isole,SS,2
2025-06-30,2025-07-01,Arredamento,Complementi d'arredo,327.88,92.85,Sud,NA,1
2025-04-05,2025-04-12,Arredamento,Tavoli,2153.93,-63.85,Nord-Ovest,GE,3
2025-04-09,2025-04-15,Forniture per ufficio,Materiale artistico,34.35,9.22,Sud,NA,1
2025-07-07,2025-07-08,Tecnologia,Telefoni,3273.86,763.06,Centro,FI,9
2025-04-26,2025-04-27,Forniture per ufficio,Scaffalature,2086.81,612.76,Sud,PA,5
2025-07-10,2025-07-12,Forniture per ufficio,Carta,1146.6,1.07,Nord-Ovest,TO,2
2025-09-10,2025-09-16,Tecnologia,Macchine,121.41,19.74,Nord-Ovest,TO,1
2026-02-20,2026-02-26,Arredamento,Librerie,1380.59,-33.01,Sud,CZ,2
2025-06-10,2025-06-16,Arredamento,Sedie,952.98,-59.84,Sud,CZ,3
2025-09-13,2025-09-15,Arredamento,Librerie,2399.0,-104.23,Nord-Ovest,VA,3
2025-11-19,2025-11-20,Forniture per ufficio,Materiale artistico,3372.87,397.97,Centro,RM,4
2025-05-08,2025-05-10,Arredamento,Tavoli,3407.23,-28.08,Nord-Est,TN,9
2025-01-18,2025-01-23,Tecnologia,Fotocopiatrici,2211.82,230.49,Isole,SS,5
2025-10-08,2025-10-13,Tecnologia,Telefoni,1395.88,236.91,Nord-Ovest,MI,2
2025-08-11,2025-08-13,Tecnologia,Telefoni,1044.19,266.08,Centro,FI,7
2025-02-23,2025-03-01,Forniture per ufficio,Scaffalature,4103.82,325.59,Nord-Ovest,GE,5
2025-02-27,2025-02-28,Arredamento,Librerie,3834.44,1052.44,Sud,PA,5
2025-11-19,2025-11-21,Forniture per ufficio,Scaffalature,5684.68,509.52,Nord-Ovest,MI,9
2025-12-26,2025-12-28,Forniture per ufficio,Raccoglitori,1453.27,4.16,Nord-Ovest,MI,2
2025-06-23,2025-06-25,Forniture per ufficio,Raccoglitori,937.18,-57.9,Isole,AG,2
2025-10-07,2025-10-10,Tecnologia,Macchine,1251.28,173.2,Centro,FI,3
2025-04-24,2025-04-29,Forniture per ufficio,Raccoglitori,3293.13,987.08,Nord-Est,VR,4
2025-10-15,2025-10-22,Forniture per ufficio,Raccoglitori,966.14,257.31,Sud,PA,1
2025-12-08,2025-12-14,Forniture per ufficio,Materiale artistico,4889.45,1397.12,Isole,SS,5
2025-05-31,2025-06-04,Arredamento,Tavoli,572.57,129.62,Centro,FI,2
2025-05-07,2025-05-14,Arredamento,Sedie,1963.51,298.21,Nord-Ovest,TO,2
2025-06-04,2025-06-10,Arredamento,Librerie,2473.3,31.14,Isole,TP,3
2026-01-21,2026-01-25,Arredamento,Tavoli,517.67,11.57,Nord-Ovest,VA,2
2025-09-30,2025-10-03,Arredamento,Tavoli,1523.88,67.79,Nord-Est,TN,8
2025-04-14,2025-04-16,Arredamento,Tavoli,1455.13,329.47,Centro,RM,3
2026-02-21,2026-02-24,Arredamento,Tavoli,888.86,57.22,Centro,LI,1
2026-01-28,2026-01-31,Forniture per ufficio,Scaffalature,322.85,-20.2,Nord-Est,VR,2
2025-10-26,2025-11-02,Forniture per ufficio,Materiale artistico,716.72,-22.14,Isole,TP,2
2025-09-03,2025-09-04,Forniture per ufficio,Materiale artistico,1876.49,350.81,Nord-Est,VE,9
2025-06-25,2025-07-02,Tecnologia,Telefoni,5567.96,1549.0,Centro,PG,8
2025-02-08,2025-02-13,Forniture per ufficio,Scaffalature,54.63,3.77,Centro,LI,2
2025-06-19,2025-06-23,Arredamento,Sedie,851.42,249.38,Centro,RM,3
2025-09-04,2025-09-06,Tecnologia,Accessori,2256.88,-163.12,Sud,CZ,5
2025-01-26,2025-02-02,Arredamento,Tavoli,550.41,-43.39,Isole,SS,1
2025-12-21,2025-12-25,Forniture per ufficio,Carta,3620.69,277.35,Isole,SS,7
2025-11-02,2025-11-08,Arredamento,Tavoli,4828.81,388.49,Nord-Est,VE,6
2026-02-13,2026-02-17,Forniture per ufficio,Scaffalature,474.66,-0.79,Nord-Ovest,VA,1
2026-02-12,2026-02-18,Forniture per ufficio,Carta,1933.03,501.56,Nord-Est,BO,3
2025-01-13,2025-01-20,Tecnologia,Macchine,2289.68,483.57,Nord-Est,VE,5
2025-11-12,2025-11-17,Tecnologia,Telefoni,8352.48,1538.27,Sud,BA,9
2026-01-26,2026-02-02,Forniture per ufficio,Scaffalature,6864.5,298.62,Centro,PG,8
2025-11-09,2025-11-15,Arredamento,Librerie,2242.19,638.77,Centro,FI,7
2025-02-05,2025-02-09,Tecnologia,Fotocopiatrici,3125.14,529.3,Nord-Ovest,TO,4
2025-06-22,2025-06-26,Tecnologia,Telefoni,3098.67,-2.12,Nord-Est,TN,9
2025-01-20,2025-01-26,Tecnologia,Accessori,5631.68,1341.79,Sud,PA,7
2025-11-17,2025-11-20,Forniture per ufficio,Scaffalature,353.33,88.95,Sud,PA,9
2025-09-21,2025-09-26,Tecnologia,Accessori,1259.34,367.86,Nord-Est,VR,3
2026-02-04,2026-02-05,Forniture per ufficio,Carta,139.17,21.33,Nord-Ovest,VA,1
2025-05-22,2025-05-24,Forniture per ufficio,Raccoglitori,412.35,114.99,Isole,CA,1
2026-01-06,2026-01-10,Forniture per ufficio,Scaffalature,909.61,-59.15,Sud,CZ,1
2025-05-23,2025-05-25,Tecnologia,Macchine,4409.49,1266.77,Sud,BA,8
2025-04-02,2025-04-03,Arredamento,Sedie,344.31,-13.78,Isole,TP,5
2025-12-20,2025-12-27,Tecnologia,Telefoni,1908.36,344.55,Isole,TP,7
2025-11-18,2025-11-20,Tecnologia,Fotocopiatrici,4131.02,-391.16,Nord-Est,BO,5
2025-10-15,2025-10-16,Arredamento,Sedie,4043.91,-201.25,Isole,AG,6
2025-08-03,2025-08-09,Arredamento,Complementi d'arredo,1497.55,238.56,Nord-Est,VR,9
2025-12-08,2025-12-11,Tecnologia,Telefoni,919.04,144.5,Isole,TP,9
2025-02-20,2025-02-24,Forniture per ufficio,Raccoglitori,1876.94,415.7,Nord-Est,VR,7
2025-06-02,2025-06-03,Tecnologia,Macchine,2329.29,469.1,Isole,AG,5
2025-07-05,2025-07-07,Forniture per ufficio,Materiale artistico,550.92,10.33,Sud,CZ,2
2025-03-04,2025-03-08,Forniture per ufficio,Scaffalature,779.96,61.62,Nord-Ovest,TO,8
2025-07-09,2025-07-12,Forniture per ufficio,Scaffalature,1405.64,-86.23,Nord-Est,VE,2
2025-05-05,2025-05-11,Arredamento,Tavoli,6449.63,348.55,Nord-Ovest,TO,8
2025-05-30,2025-06-06,Forniture per ufficio,Raccoglitori,532.93,96.0,Sud,PA,3
2025-11-10,2025-11-14,Tecnologia,Telefoni,1870.54,168.01,Nord-Ovest,MI,9
2025-02-27,2025-03-06,Tecnologia,Telefoni,2370.83,518.61,Nord-Est,VR,4
2025-12-08,2025-12-09,Arredamento,Tavoli,3323.6,110.74,Nord-Ovest,GE,8
2025-11-01,2025-11-04,Arredamento,Tavoli,4788.46,452.96,Nord-Ovest,GE,6
2025-06-29,2025-07-01,Arredamento,Complementi d'arredo,7602.36,167.56,Nord-Est,VR,8
2025-06-19,2025-06-22,Forniture per ufficio,Raccoglitori,54.46,1.59,Isole,SS,1
2025-11-22,2025-11-25,Forniture per ufficio,Materiale artistico,678.91,21.39,Sud,PA,1
2025-09-28,2025-10-03,Arredamento,Complementi d'arredo,2323.44,447.04,Nord-Ovest,TO,8
2025-02-23,2025-02-26,Arredamento,Complementi d'arredo,2583.33,543.39,Isole,CA,6
2025-04-11,2025-04-14,Arredamento,Librerie,5512.41,735.19,Nord-Ovest,MI,6
2025-09-21,2025-09-25,Arredamento,Tavoli,1199.36,273.9,Nord-Ovest,TO,6
2025-02-22,2025-02-24,Tecnologia,Macchine,528.82,-3.31,Centro,PG,1
2025-03-01,2025-03-05,Forniture per ufficio,Materiale artistico,4440.38,127.05,Isole,TP,6
2025-04-18,2025-04-22,Forniture per ufficio,Carta,5991.51,1771.39,Nord-Est,VE,9
2025-01-05,2025-01-06,Forniture per ufficio,Carta,639.36,34.11,Centro,FI,5
2025-04-13,2025-04-17,Tecnologia,Fotocopiatrici,3636.72,72.83,Nord-Ovest,VA,7
2025-07-15,2025-07-20,Tecnologia,Fotocopiatrici,3805.92,440.97,Centro,RM,5
2025-09-19,2025-09-24,Forniture per ufficio,Materiale artistico,1689.15,461.61,Nord-Est,TN,4
2025-12-31,2026-01-07,Tecnologia,Fotocopiatrici,7851.81,1540.14,Nord-Est,BO,8
2026-01-07,2026-01-08,Tecnologia,Telefoni,93.84,5.77,Nord-Est,BO,2
2025-12-16,2025-12-23,Arredamento,Librerie,207.95,-15.56,Centro,PG,3
2025-02-16,2025-02-23,Tecnologia,Fotocopiatrici,2017.01,196.44,Nord-Ovest,MI,3
2025-12-21,2025-12-27,Forniture per ufficio,Scaffalature,321.76,25.75,Isole,CA,4
2025-11-07,2025-11-09,Arredamento,Librerie,796.69,-62.83,Centro,RM,5
2026-02-28,2026-03-02,Tecnologia,Telefoni,1775.7,-170.46,Nord-Ovest,GE,2
2025-11-04,2025-11-08,Arredamento,Tavoli,3623.18,361.03,Nord-Est,BO,7
2025-05-24,2025-05-28,Forniture per ufficio,Materiale artistico,35.38,1.56,Sud,BA,1
2025-09-26,2025-10-02,Forniture per ufficio,Scaffalature,594.61,-12.13,Nord-Est,TN,5
2026-01-05,2026-01-09,Tecnologia,Fotocopiatrici,950.51,254.98,Centro,FI,6
2025-05-04,2025-05-06,Arredamento,Librerie,2901.33,777.6,Sud,CZ,7
2025-04-16,2025-04-23,Forniture per ufficio,Carta,658.48,141.95,Centro,LI,2
2025-06-07,2025-06-10,Forniture per ufficio,Carta,2069.26,564.21,Isole,CA,8
2025-05-27,2025-06-01,Arredamento,Sedie,3033.76,149.69,Nord-Est,VR,8
2025-05-25,2025-05-28,Arredamento,Sedie,1652.59,77.16,Nord-Est,BO,8
2025-04-30,2025-05-03,Tecnologia,Accessori,5917.29,1256.08,Isole,SS,6
2025-11-15,2025-11-17,Arredamento,Librerie,1533.42,82.05,Sud,NA,3
2025-10-02,2025-10-05,Forniture per ufficio,Materiale artistico,6955.88,1791.76,Centro,LI,8
2025-04-02,2025-04-08,Arredamento,Librerie,2237.1,453.62,Nord-Est,VR,3
2025-02-27,2025-02-28,Forniture per ufficio,Raccoglitori,6531.38,-428.1,Isole,SS,9
2025-12-12,2025-12-16,Tecnologia,Fotocopiatrici,2235.52,330.48,Centro,LI,4
2025-08-17,2025-08-18,Arredamento,Librerie,2563.52,-95.76,Nord-Ovest,VA,3
2025-04-27,2025-05-04,Arredamento,Tavoli,139.67,34.28,Centro,LI,2
2025-11-14,2025-11-19,Tecnologia,Macchine,1859.61,-137.15,Sud,NA,2
2025-10-06,2025-10-10,Arredamento,Tavoli,5457.06,811.87,Nord-Est,TN,7
2025-05-07,2025-05-10,Arredamento,Librerie,6462.26,669.19,Sud,PA,8
2026-01-28,2026-02-02,Arredamento,Librerie,1270.28,-74.95,Sud,NA,8
2026-01-31,2026-02-04,Arredamento,Tavoli,5997.64,1713.96,Nord-Est,VE,8
2025-05-09,2025-05-15,Tecnologia,Telefoni,2771.27,467.85,Sud,BA,9
2025-02-27,2025-03-05,Forniture per ufficio,Materiale artistico,4723.59,364.01,Nord-Est,VR,6
2025-05-02,2025-05-08,Tecnologia,Fotocopiatrici,3445.75,349.97,Nord-Ovest,TO,6
2025-01-01,2025-01-07,Forniture per ufficio,Materiale artistico,890.87,83.33,Sud,PA,1
2025-08-27,2025-08-30,Forniture per ufficio,Materiale artistico,934.74,177.05,Isole,CA,1
2025-10-17,2025-10-18,Arredamento,Tavoli,3754.45,389.73,Isole,CA,6
2025-04-06,2025-04-10,Arredamento,Complementi d'arredo,1675.78,469.72,Nord-Ovest,GE,8
2025-05-06,2025-05-09,Tecnologia,Fotocopiatrici,2274.63,663.21,Sud,BA,9
2025-04-28,2025-05-04,Forniture per ufficio,Carta,1291.31,255.55,Sud,PA,5
2025-02-17,2025-02-24,Arredamento,Complementi d'arredo,984.92,166.26,Sud,NA,8
2025-03-30,2025-03-31,Forniture per ufficio,Scaffalature,2017.35,589.07,Sud,CZ,7
2025-08-25,2025-09-01,Arredamento,Tavoli,3694.89,-314.02,Isole,AG,7
2026-01-08,2026-01-13,Tecnologia,Fotocopiatrici,7647.38,2048.38,Nord-Est,VR,8
2026-01-20,2026-01-27,Arredamento,Librerie,7263.19,847.17,Sud,NA,8
2025-09-29,2025-10-04,Tecnologia,Telefoni,4109.16,953.66,Nord-Est,TN,8
2025-07-08,2025-07-13,Arredamento,Sedie,5225.38,1207.29,Centro,RM,7
2025-07-11,2025-07-17,Forniture per ufficio,Scaffalature,5874.16,1508.62,Isole,CA,9
2025-03-10,2025-03-15,Tecnologia,Accessori,2059.2,259.42,Centro,FI,7
2025-10-05,2025-10-07,Forniture per ufficio,Materiale artistico,699.53,207.24,Nord-Ovest,VA,1
2025-12-15,2025-12-19,Forniture per ufficio,Carta,3614.33,877.49,Centro,LI,8
2025-09-04,2025-09-08,Arredamento,Complementi d'arredo,1751.79,-133.3,Centro,FI,2
2025-03-17,2025-03-23,Tecnologia,Macchine,6778.29,-113.12,Isole,CA,9
2025-06-03,2025-06-05,Tecnologia,Telefoni,6664.92,1459.18,Nord-Ovest,GE,9
2025-05-24,2025-05-31,Forniture per ufficio,Carta,308.29,1.51,Sud,PA,4
2025-03-27,2025-03-30,Forniture per ufficio,Raccoglitori,6309.74,613.04,Isole,SS,8
2025-07-04,2025-07-11,Forniture per ufficio,Scaffalature,4007.95,-279.7,Centro,FI,8
2025-10-12,2025-10-15,Forniture per ufficio,Scaffalature,927.13,-45.93,Sud,NA,7
2025-08-08,2025-08-13,Forniture per ufficio,Carta,642.73,-27.25,Centro,LI,3
2025-03-10,2025-03-11,Forniture per ufficio,Scaffalature,3671.05,-294.28,Nord-Ovest,GE,6
2025-02-16,2025-02-19,Forniture per ufficio,Raccoglitori,737.36,128.36,Nord-Ovest,MI,3
2025-04-04,2025-04-05,Arredamento,Complementi d'arredo,949.23,89.89,Sud,BA,1
2025-08-26,2025-08-30,Forniture per ufficio,Raccoglitori,771.02,125.82,Sud,PA,1
2025-07-23,2025-07-24,Forniture per ufficio,Scaffalature,1517.39,225.79,Centro,RM,2
2026-02-04,2026-02-08,Forniture per ufficio,Materiale artistico,1911.82,83.96,Isole,AG,3
2025-08-06,2025-08-08,Tecnologia,Fotocopiatrici,1262.82,13.62,Nord-Est,TN,7
2025-12-07,2025-12-09,Arredamento,Tavoli,1819.31,466.7,Nord-Ovest,MI,4
2025-02-08,2025-02-14,Tecnologia,Telefoni,689.23,61.88,Nord-Est,VE,7
2025-04-10,2025-04-16,Tecnologia,Telefoni,3104.18,825.88,Sud,PA,4
2025-10-16,2025-10-21,Tecnologia,Fotocopiatrici,1557.57,388.84,Nord-Est,VE,7
2025-09-11,2025-09-14,Forniture per ufficio,Scaffalature,450.46,51.73,Centro,PG,2
2025-08-10,2025-08-15,Forniture per ufficio,Scaffalature,1921.18,327.49,Sud,PA,2
2025-12-23,2025-12-27,Arredamento,Sedie,295.25,12.93,Isole,AG,3
2025-01-23,2025-01-28,Arredamento,Tavoli,2716.67,-32.12,Nord-Ovest,TO,8
2025-09-07,2025-09-08,Arredamento,Librerie,5041.9,753.08,Centro,FI,7
2025-01-10,2025-01-14,Forniture per ufficio,Raccoglitori,6857.75,1224.42,Nord-Ovest,MI,7
2025-09-03,2025-09-09,Arredamento,Librerie,330.94,30.94,Nord-Est,VR,1
2025-11-21,2025-11-23,Arredamento,Complementi d'arredo,6468.79,300.89,Centro,FI,9
2025-04-10,2025-04-16,Tecnologia,Accessori,4418.91,607.42,Isole,AG,5
2025-10-17,2025-10-20,Arredamento,Sedie,1030.47,43.77,Nord-Est,BO,6
2025-06-29,2025-07-03,Arredamento,Sedie,6773.06,812.13,Isole,TP,9
2025-08-11,2025-08-15,Arredamento,Tavoli,4876.37,1122.74,Sud,NA,5
2026-01-29,2026-01-30,Arredamento,Complementi d'arredo,2829.2,554.03,Centro,RM,3
2025-09-07,2025-09-10,Forniture per ufficio,Carta,301.25,-0.01,Nord-Ovest,GE,1
2025-05-27,2025-05-29,Arredamento,Complementi d'arredo,2571.93,513.36,Centro,PG,3
2025-04-06,2025-04-13,Tecnologia,Accessori,457.43,55.02,Sud,CZ,1
2025-09-14,2025-09-18,Tecnologia,Macchine,4367.04,14.66,Centro,RM,9
2025-11-21,2025-11-25,Forniture per ufficio,Materiale artistico,6105.05,1255.43,Sud,PA,7
2025-01-04,2025-01-05,Arredamento,Sedie,1467.85,-29.55,Nord-Ovest,TO,2
2025-01-16,2025-01-21,Arredamento,Librerie,958.76,105.27,Nord-Est,TN,3
2025-10-07,2025-10-09,Forniture per ufficio,Carta,821.99,-25.75,Centro,FI,1
2025-12-02,2025-12-08,Forniture per ufficio,Scaffalature,1411.07,91.45,Sud,BA,2
2025-09-04,2025-09-07,Tecnologia,Telefoni,5819.29,204.84,Isole,SS,9
2025-09-15,2025-09-19,Tecnologia,Fotocopiatrici,1522.46,331.37,Isole,CA,2
2026-01-19,2026-01-23,Tecnologia,Accessori,2919.59,-70.59,Centro,LI,4
